,p_1,p_2,p_3,p_1,p_2,p_3,p_1,p_2,p_3,p_1,p_2,p_3
0,0.1379780695397413,0.04924880562936572,0.04559597309026722,0.08617702544431223,0.0855707746730985,0.05990208530497302,0.04057670338007194,0.04430806358302558,0.14625815478131,0.00918014822867378,0.06668167682556869,0.15495762891899345
1,1.08530271833819,1.0676250486503163,1.1280858734346588,1.10606515890416,1.0843629028420365,1.0908424522856897,1.1037018828680274,1.1134085685089126,1.0639543057812242,1.12037814499046,1.0921496744720867,1.0684814153942535
2,-0.143126491496074,-0.1009608027235542,-0.1551594076346599,-0.162271152728584,-0.16525085237976028,-0.07099527123717597,-0.06556416712293842,-0.1829842569254349,-0.14943537682810415,-0.13438474372439327,-0.12360102501041242,-0.1402004021919162
3,0.2091197726635308,0.2774476460150128,0.2617412155800337,0.24672870226541957,0.2779924122998084,0.22387765294146084,0.2122520074737338,0.313916155361877,0.22234100422578568,0.2584450712729599,0.28593837142866296,0.20356851915179233
4,0.08526396984363392,0.5561984437029002,0.574523046003012,0.2750958254773107,0.3050342611610669,0.44171689065877906,0.5535697641448144,0.6055115436426942,0.08798997418253562,0.9032368496732232,0.43303640937305055,0.0485155466989101
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.006368752717851189,0.08221789866608058,0.009632623067635642,0.004106291119533086,0.005445600393265669,0.1382127516530232,0.219303532643631,0.0013605027762037037,0.009576791274486202,0.014995276818301994,0.039946506104807114,0.00574653270862014
7,1.0470546585973531e-12,2.374728542257264e-16,9.270723958826624e-16,1.6542890052548876e-16,5.426700885583916e-16,4.535891178495597e-17,3.3233528581951065e-15,7.475769406282341e-20,2.7617510093717148e-11,6.148460180075683e-16,2.0588030223182963e-19,2.6417025870600615e-11
8,0.9621940602564828,0.9538310341910122,0.9612641231276718,0.9623089282791305,0.9554662528341407,0.9652808604291608,0.9694268292090445,0.9574056209799066,0.9531062494937256,0.9660025506651917,0.9574896861755517,0.9610587858500289
